omega_cdm,100*theta_s
0.06231231231231232,0.9535408089474549
0.06246246246246247,0.9538513494407325
0.06261261261261261,0.954161222655549
0.06276276276276277,0.9544704559847539
0.06291291291291291,0.9547790262848297
0.06306306306306307,0.9550869118523235
0.06321321321321322,0.9553941710933455
0.06336336336336337,0.9557007700700056
0.06351351351351352,0.9560067257773456
0.06366366366366366,0.9563120381630772
0.06381381381381382,0.9566167224867852
0.06396396396396396,0.9569207339581005
0.06411411411411412,0.9572241045722732
0.06426426426426426,0.9575268880727792
0.06441441441441442,0.9578289855699806
0.06456456456456457,0.9581304464014069
0.06471471471471472,0.9584313207489418
0.06486486486486487,0.9587315271506615
0.06501501501501503,0.9590311160741417
0.06516516516516517,0.9593300841790382
0.06531531531531531,0.9596284609746538
0.06546546546546547,0.9599261661496075
0.06561561561561562,0.9602232729784322
0.06576576576576577,0.9605197745475399
0.06591591591591592,0.9608156718323132
0.06606606606606608,0.9611109446534671
0.06621621621621622,0.9614055949714457
0.06636636636636636,0.9616996646799824
0.06651651651651652,0.9619931346471353
0.06666666666666668,0.9622860070411067
0.06681681681681682,0.962578308096668
0.06696696696696697,0.9628699635012392
0.06711711711711713,0.9631610186398809
0.06726726726726727,0.9634515160299059
0.06741741741741743,0.963741389732698
0.06756756756756757,0.9640306699177723
0.06771771771771773,0.9643193772735363
0.06786786786786787,0.9646074906357698
0.06801801801801802,0.9648950420985516
0.06816816816816818,0.9651819712559977
0.06831831831831832,0.9654683295594712
0.06846846846846848,0.9657541335322509
0.06861861861861862,0.9660393370336083
0.06876876876876878,0.9663239754762377
0.06891891891891892,0.9666080217147611
0.06906906906906907,0.9668915013727817
0.06921921921921922,0.9671744368781091
0.06936936936936938,0.9674567774199369
0.06951951951951953,0.9677385479201753
0.06966966966966967,0.9680197648904562
0.06981981981981983,0.9683004413615662
0.06996996996996997,0.9685805290730471
0.07012012012012013,0.9688600720624008
0.07027027027027027,0.9691390520697212
0.07042042042042043,0.9694174916384122
0.07057057057057058,0.9696953303965368
0.07072072072072072,0.9699726607281542
0.07087087087087088,0.9702494133558203
0.07102102102102102,0.9705256272481818
0.07117117117117118,0.9708013150286616
0.07132132132132132,0.9710764322051038
0.07147147147147148,0.9713510201344815
0.07162162162162163,0.97162509917338
0.07177177177177177,0.9718985806140945
0.07192192192192193,0.972171559691656
0.07207207207207209,0.9724439919630823
0.07222222222222223,0.9727159094935952
0.07237237237237237,0.9729873104587736
0.07252252252252253,0.9732581665646657
0.07267267267267268,0.973528478271929
0.07282282282282283,0.9737982826098766
0.07297297297297298,0.9740675618255501
0.07312312312312313,0.974336316471902
0.07327327327327328,0.9746045468261588
0.07342342342342342,0.9748722642841307
0.07357357357357358,0.9751394572926794
0.07372372372372372,0.9754061312103222
0.07387387387387388,0.9756722725077889
0.07402402402402403,0.9759379109549434
0.07417417417417418,0.9762030476206957
0.07432432432432433,0.9764676733236584
0.07447447447447447,0.9767317757105135
0.07462462462462463,0.976995385003932
0.07477477477477479,0.9772584750386621
0.07492492492492493,0.9775211075636412
0.07507507507507508,0.9777831660649361
0.07522522522522523,0.9780447746866714
0.07537537537537538,0.9783058452600142
0.07552552552552554,0.9785664350398906
0.07567567567567568,0.9788265315021624
0.07582582582582584,0.9790861263088443
0.07597597597597598,0.9793452285248657
0.07612612612612613,0.9796038569296153
0.07627627627627628,0.9798619691587115
0.07642642642642644,0.9801196129795052
0.07657657657657659,0.9803767486633466
0.07672672672672673,0.9806334142314709
0.07687687687687689,0.9808896048204481
0.07702702702702703,0.9811452776183738
0.07717717717717718,0.981400508432737
0.07732732732732733,0.9816552359098587
0.07747747747747749,0.9819094902582058
0.07762762762762764,0.9821632608040431
0.07777777777777778,0.9824165854240381
0.07792792792792794,0.9826693938112081
0.07807807807807808,0.9829217580787344
0.07822822822822824,0.9831736319823553
0.07837837837837838,0.9834250772433807
0.07852852852852854,0.9836760556153509
0.07867867867867868,0.9839265208011412
0.07882882882882883,0.9841765576917271
0.07897897897897899,0.9844261341418081
0.07912912912912914,0.9846752349383786
0.07927927927927929,0.9849238860947153
0.07942942942942943,0.9851720673437632
0.07957957957957959,0.9854198010713511
0.07972972972972973,0.9856670506572346
0.07987987987987988,0.9859138691580297
0.08003003003003004,0.9861602380249045
0.0801801801801802,0.9864061245263118
0.08033033033033034,0.9866515871810531
0.08048048048048048,0.9868966180523513
0.08063063063063064,0.9871411407002743
0.08078078078078078,0.9873852459981279
0.08093093093093094,0.9876289164302311
0.08108108108108109,0.9878721316781227
0.08123123123123124,0.9881148709127608
0.08138138138138139,0.9883572307976993
0.08153153153153153,0.9885990969991624
0.08168168168168169,0.9888405433224706
0.08183183183183185,0.9890815578760187
0.08198198198198199,0.9893221349090493
0.08213213213213214,0.9895622803104293
0.08228228228228229,0.9898019647036302
0.08243243243243244,0.9900412284234468
0.08258258258258258,0.9902800692637788
0.08273273273273274,0.9905184636940743
0.0828828828828829,0.9907564343020164
0.08303303303303304,0.9909939912912068
0.08318318318318318,0.9912311009573063
0.08333333333333334,0.991467800368252
0.0834834834834835,0.9917040840699332
0.08363363363363364,0.991939909958364
0.08378378378378379,0.9921753420075715
0.08393393393393395,0.9924103393239325
0.08408408408408409,0.9926449051416787
0.08423423423423423,0.9928790680967703
0.08438438438438439,0.9931128403425166
0.08453453453453455,0.9933461672155629
0.0846846846846847,0.9935791284494454
0.08483483483483484,0.993811640586836
0.084984984984985,0.9940437731763965
0.08513513513513514,0.9942754576287824
0.08528528528528528,0.9945067270109165
0.08543543543543544,0.9947376035569783
0.0855855855855856,0.9949680754244206
0.08573573573573574,0.9951981629361872
0.08588588588588589,0.995427799859405
0.08603603603603605,0.9956570561361867
0.0861861861861862,0.9958859291536443
0.08633633633633635,0.9961143696260545
0.08648648648648649,0.9963424171026006
0.08663663663663665,0.9965700657313711
0.0867867867867868,0.9967973274395311
0.08693693693693694,0.9970241615702886
0.0870870870870871,0.9972506197074649
0.08723723723723725,0.9974766887591997
0.0873873873873874,0.9977023698595506
0.08753753753753754,0.9979276480343096
0.0876876876876877,0.9981525052801029
0.08783783783783784,0.9983770114894024
0.08798798798798799,0.9986011016495108
0.08813813813813814,0.998824829831923
0.0882882882882883,0.999048144382511
0.08843843843843845,0.9992710866941165
0.08858858858858859,0.9994936361722339
0.08873873873873875,0.9997158099981059
0.0888888888888889,0.9999376012718003
0.08903903903903905,1.0001590299726129
0.0891891891891892,1.0003800299828336
0.08933933933933935,1.0006006779940633
0.0894894894894895,1.000820945732505
0.08963963963963964,1.001040813696172
0.0897897897897898,1.0012603449138553
0.08993993993993996,1.0014794808189662
0.0900900900900901,1.001698238018182
0.09024024024024024,1.0019166128516603
0.0903903903903904,1.0021346245013036
0.09054054054054055,1.002352281009445
0.09069069069069069,1.002569567704144
0.09084084084084085,1.0027864761336271
0.090990990990991,1.0030030291154217
0.09114114114114115,1.003219214085392
0.0912912912912913,1.0034350649299684
0.09144144144144145,1.0036504909663828
0.09159159159159161,1.0038655778718404
0.09174174174174175,1.0040803321025058
0.0918918918918919,1.0042946698251916
0.09204204204204205,1.0045086893954522
0.0921921921921922,1.0047223103709124
0.09234234234234234,1.0049356017771094
0.0924924924924925,1.005148533272422
0.09264264264264266,1.0053611133311393
0.0927927927927928,1.005573294204129
0.09294294294294295,1.0057851626347858
0.0930930930930931,1.0059966596709622
0.09324324324324325,1.0062078084112924
0.09339339339339339,1.0064185972370583
0.09354354354354355,1.0066290232220747
0.09369369369369371,1.0068391298080537
0.09384384384384385,1.0070488681478447
0.093993993993994,1.0072582587578751
0.09414414414414415,1.0074672964699067
0.09429429429429431,1.007675987414944
0.09444444444444446,1.0078843455071305
0.0945945945945946,1.0080923481135382
0.09474474474474476,1.008300007526975
0.0948948948948949,1.0085073175458528
0.09504504504504505,1.0087142825362663
0.0951951951951952,1.0089209186757093
0.09534534534534536,1.009127218357762
0.0954954954954955,1.0093331706191622
0.09564564564564565,1.0095387947127321
0.09579579579579581,1.0097440568298661
0.09594594594594597,1.009948993727415
0.0960960960960961,1.0101536006775738
0.09624624624624625,1.0103578452439907
0.09639639639639641,1.0105617909051365
0.09654654654654655,1.010765400809739
0.0966966966966967,1.0109686684151302
0.09684684684684686,1.0111715740105813
0.09699699699699701,1.0113741880590343
0.09714714714714716,1.011576481578151
0.0972972972972973,1.0117784277973318
0.09744744744744746,1.0119800632099554
0.0975975975975976,1.0121813828756085
0.09774774774774775,1.012382403104005
0.0978978978978979,1.012583003619369
0.09804804804804806,1.0127833443502101
0.09819819819819821,1.0129833719501304
0.09834834834834835,1.0131830366239085
0.09849849849849851,1.01338238896819
0.09864864864864867,1.0135814361025277
0.0987987987987988,1.0137801715037296
0.09894894894894896,1.0139785426201091
0.09909909909909911,1.014176617912601
0.09924924924924926,1.0143743921777164
0.0993993993993994,1.0145718195180409
0.09954954954954956,1.0147689521270233
0.09969969969969972,1.0149657735258728
0.09984984984984986,1.0151622591932317
0.1,1.015358439970314
0.10015015015015016,1.0155543274100258
0.10030030030030031,1.0157498790762773
0.10045045045045045,1.0159451261913783
0.10060060060060061,1.0161400558792724
0.10075075075075077,1.0163346718162094
0.10090090090090091,1.0165289925398435
0.10105105105105106,1.016722987706129
0.10120120120120121,1.0169167040242637
0.10135135135135137,1.0171100855253532
0.1015015015015015,1.0173031587067254
0.10165165165165166,1.0174959378565616
0.10180180180180182,1.0176884504838948
0.10195195195195196,1.0178805813587624
0.1021021021021021,1.0180724535310466
0.10225225225225226,1.0182640219618013
0.10240240240240242,1.0184552836353997
0.10255255255255256,1.0186462600914798
0.10270270270270271,1.0188369202546717
0.10285285285285287,1.0190272832898466
0.10300300300300301,1.0192173429627382
0.10315315315315315,1.0194071323992846
0.10330330330330331,1.0195965860239131
0.10345345345345347,1.0197857564984987
0.10360360360360361,1.019974647940797
0.10375375375375376,1.0201632485457732
0.10390390390390392,1.020351564579099
0.10405405405405407,1.0205395651144196
0.10420420420420422,1.020727297399909
0.10435435435435436,1.0209147498342053
0.10450450450450452,1.021101874216122
0.10465465465465466,1.0212887287486976
0.10480480480480481,1.0214752793474622
0.10495495495495497,1.0216615489733085
0.10510510510510512,1.0218475296896585
0.10525525525525527,1.0220332327388169
0.10540540540540541,1.0222186361181191
0.10555555555555557,1.0224037654885705
0.10570570570570571,1.0225886131419575
0.10585585585585586,1.0227731553680233
0.10600600600600601,1.0229574458942854
0.10615615615615617,1.0231414108055017
0.10630630630630632,1.0233251312715084
0.10645645645645646,1.0235085495129916
0.10660660660660662,1.0236916852433198
0.10675675675675678,1.0238745372680487
0.10690690690690692,1.0240571146915303
0.10705705705705706,1.024239433717467
0.10720720720720722,1.0244214545862353
0.10735735735735737,1.024603193514335
0.10750750750750751,1.0247846673041479
0.10765765765765767,1.0249658505714678
0.10780780780780783,1.0251467626411026
0.10795795795795797,1.025327433768311
0.10810810810810811,1.0255078123410097
0.10825825825825827,1.025687888005907
0.10840840840840842,1.0258676939733196
0.10855855855855856,1.026047243662607
0.10870870870870872,1.026226522977911
0.10885885885885888,1.0264055193538515
0.10900900900900902,1.0265842591094791
0.10915915915915916,1.026762728263603
0.10930930930930932,1.026940922978675
0.10945945945945948,1.0271188510019176
0.10960960960960962,1.0272965069777675
0.10975975975975977,1.02747390435206
0.10990990990990993,1.0276510208305873
0.11006006006006007,1.02782788302519
0.11021021021021021,1.028004486873339
0.11036036036036037,1.02818083459772
0.11051051051051053,1.02835693752672
0.11066066066066067,1.0285327459884914
0.11081081081081082,1.0287083118464146
0.11096096096096097,1.0288836026229407
0.11111111111111112,1.0290586395504722
0.11126126126126126,1.0292334118880884
0.11141141141141142,1.0294079189316614
0.11156156156156158,1.0295821904733742
0.11171171171171172,1.0297561949297658
0.11186186186186187,1.0299299355499532
0.11201201201201202,1.030103409584253
0.11216216216216218,1.0302766347107082
0.11231231231231233,1.030449601229783
0.11246246246246247,1.0306223251820854
0.11261261261261263,1.030794784670748
0.11276276276276277,1.030966985726452
0.11291291291291293,1.0311389350186675
0.11306306306306307,1.0313106190846084
0.11321321321321322,1.0314820556904791
0.11336336336336338,1.0316532625087544
0.11351351351351352,1.0318242113841456
0.11366366366366368,1.031994875260267
0.11381381381381382,1.0321653103771196
0.11396396396396398,1.032335513746911
0.11411411411411412,1.0325054563671405
0.11426426426426428,1.032675121813582
0.11441441441441443,1.0328445613478894
0.11456456456456457,1.0330137603736254
0.11471471471471473,1.0331827065452428
0.11486486486486487,1.0333514033916185
0.11501501501501503,1.0335198652817914
0.11516516516516517,1.0336880698170936
0.11531531531531533,1.0338560362864309
0.11546546546546547,1.0340237503985128
0.11561561561561563,1.034191232388463
0.11576576576576578,1.0343584770434713
0.11591591591591592,1.0345254621653532
0.11606606606606608,1.034692207152974
0.11621621621621622,1.0348587036945078
0.11636636636636638,1.0350249861216008
0.11651651651651652,1.035191000729246
0.11666666666666668,1.0353568170886556
0.11681681681681683,1.0355223477748523
0.11696696696696698,1.035687656176183
0.11711711711711713,1.0358527446389105
0.11726726726726729,1.0360175945332781
0.11741741741741743,1.0361822109693288
0.11756756756756757,1.036346584650172
0.11771771771771773,1.036510739872066
0.11786786786786788,1.0366746505461222
0.11801801801801803,1.0368383346684704
0.11816816816816818,1.0370017578624506
0.11831831831831834,1.0371649813336759
0.11846846846846848,1.037327946662685
0.11861861861861864,1.0374906894052092
0.11876876876876878,1.0376531903874167
0.11891891891891893,1.037815476617006
0.11906906906906908,1.037977516363101
0.11921921921921923,1.038139333236427
0.11936936936936939,1.0383009252678506
0.11951951951951953,1.0384622782141417
0.11966966966966969,1.038623407951713
0.11981981981981983,1.0387843210353616
0.11996996996996999,1.0389449934415012
0.12012012012012013,1.0391054305306264
0.12027027027027028,1.0392656444848496
0.12042042042042043,1.0394256404180167
0.12057057057057058,1.039585406725119
0.12072072072072074,1.0397449475956746
0.12087087087087088,1.039904280399809
0.12102102102102104,1.040063346336326
0.12117117117117118,1.040222230684737
0.12132132132132134,1.0403808673167285
0.12147147147147148,1.0405392847439554
0.12162162162162163,1.0406974859464957
0.12177177177177179,1.0408554675616062
0.12192192192192193,1.0410132284827223
0.12207207207207209,1.0411707533177632
0.12222222222222223,1.0413280704057206
0.12237237237237239,1.0414851671135807
0.12252252252252253,1.0416420464410385
0.12267267267267269,1.0417987035748646
0.12282282282282284,1.0419551373981353
0.12297297297297298,1.0421113613775064
0.12312312312312314,1.042267362692104
0.12327327327327328,1.0424231572431493
0.12342342342342344,1.0425787277698737
0.12357357357357358,1.0427340818450246
0.12372372372372374,1.0428891339866573
0.12387387387387389,1.0430441685565002
0.12402402402402404,1.0431988618634223
0.12417417417417419,1.0433533896884108
0.12432432432432433,1.0435076821465281
0.12447447447447449,1.0436617798963135
0.12462462462462463,1.043815642050311
0.12477477477477479,1.0439693087621629
0.12492492492492493,1.0441227600738867
0.1250750750750751,1.0442759969666058
0.12522522522522522,1.0444290155135767
0.1253753753753754,1.0445818431490497
0.12552552552552554,1.0447344535279648
0.12567567567567567,1.0448868552208441
0.12582582582582585,1.0450390417634672
0.12597597597597598,1.0451910320304956
0.12612612612612614,1.0453428144092654
0.1262762762762763,1.0454943763115117
0.12642642642642643,1.045645735537368
0.1265765765765766,1.0457968879894748
0.12672672672672675,1.0459478370778712
0.12687687687687688,1.0460985789658022
0.12702702702702703,1.046249115643781
0.1271771771771772,1.0463994438337334
0.12732732732732732,1.0465495747882758
0.1274774774774775,1.046699491689844
0.12762762762762764,1.0468492206319084
0.1277777777777778,1.046998720244929
0.12792792792792795,1.0471480444340457
0.12807807807807808,1.0472971630341557
0.12822822822822824,1.0474460689175484
0.1283783783783784,1.0475947796988543
0.12852852852852853,1.0477432790497432
0.1286786786786787,1.047891593935801
0.12882882882882885,1.048039692024496
0.12897897897897898,1.0481876097700578
0.12912912912912916,1.0483353139322695
0.1292792792792793,1.0484828158614385
0.12942942942942945,1.0486301343867621
0.1295795795795796,1.0487772619109212
0.12972972972972974,1.0489241649171845
0.1298798798798799,1.04907087981255
0.13003003003003005,1.049217414527566
0.13018018018018018,1.049363733357901
0.13033033033033034,1.0495098772612261
0.1304804804804805,1.049655802607784
0.13063063063063063,1.0498015317381995
0.13078078078078081,1.04994709565009
0.13093093093093094,1.0500924459119259
0.13108108108108107,1.0502376094972687
0.13123123123123126,1.050382588144362
0.1313813813813814,1.0505273951017142
0.13153153153153155,1.0506719798237534
0.1316816816816817,1.0508163800953383
0.13183183183183184,1.0509605972444624
0.131981981981982,1.0511046165349676
0.13213213213213215,1.051248441873114
0.13228228228228228,1.0513920827103809
0.13243243243243244,1.0515355369201747
0.1325825825825826,1.0516787972387018
0.13273273273273273,1.0518218677356128
0.1328828828828829,1.0519647456100283
0.13303303303303304,1.0521074412868217
0.1331831831831832,1.052249955070858
0.13333333333333336,1.0523922724767305
0.1334834834834835,1.0525343954785709
0.13363363363363365,1.0526763405913648
0.1337837837837838,1.0528181103693242
0.13393393393393394,1.0529596741697094
0.1340840840840841,1.0531010630320894
0.13423423423423425,1.053242287827591
0.13438438438438438,1.0533832821472702
0.13453453453453457,1.0535241120522165
0.1346846846846847,1.0536647577038436
0.13483483483483485,1.053805225595572
0.134984984984985,1.0539455029396776
0.13513513513513514,1.0540855991545242
0.1352852852852853,1.0542255134724439
0.13543543543543546,1.054365248391234
0.1355855855855856,1.0545047992118683
0.13573573573573575,1.0546441642034832
0.1358858858858859,1.0547833498496348
0.13603603603603603,1.0549223615570402
0.13618618618618622,1.055061198350585
0.13633633633633635,1.0551998298434138
0.13648648648648648,1.0553382918059775
0.13663663663663667,1.0554765843094511
0.1367867867867868,1.0556146948692173
0.13693693693693695,1.0557526265249777
0.1370870870870871,1.0558903718310533
0.13723723723723724,1.05602794218732
0.1373873873873874,1.056165337636022
0.13753753753753756,1.0563025612780352
0.1376876876876877,1.056439605007226
0.13783783783783787,1.0565764701193616
0.137987987987988,1.0567131578804008
0.13813813813813813,1.056849686034779
0.13828828828828832,1.056986026546958
0.13843843843843845,1.0571222122871273
0.1385885885885886,1.0572582154304844
0.13873873873873876,1.0573940598421192
0.1388888888888889,1.0575297070524328
0.13903903903903905,1.0576651929657392
0.1391891891891892,1.0578005142566043
0.13933933933933934,1.0579356425170223
0.1394894894894895,1.0580706109022786
0.13963963963963966,1.0582053993432847
0.1397897897897898,1.0583400250444162
0.13993993993993997,1.058474484508965
0.1400900900900901,1.058608769137078
0.14024024024024026,1.0587428806125985
0.14039039039039042,1.0588768160903004
0.14054054054054055,1.05901058713605
0.1406906906906907,1.0591441719210073
0.14084084084084086,1.0592776038549603
0.140990990990991,1.0594108741294785
0.14114114114114115,1.0595439575800292
0.1412912912912913,1.0596768798495562
0.14144144144144144,1.0598096439407831
0.14159159159159163,1.059942228472564
0.14174174174174176,1.0600746503768919
0.1418918918918919,1.0602069007659838
0.14204204204204207,1.060338995132341
0.1421921921921922,1.060470930682019
0.14234234234234236,1.060602660286992
0.14249249249249252,1.0607342546664411
0.14264264264264265,1.0608656874028346
0.1427927927927928,1.0609969419478877
0.14294294294294296,1.0611280342938427
0.1430930930930931,1.0612589713713252
0.14324324324324328,1.0613897349470203
0.1433933933933934,1.061520353080249
0.14354354354354354,1.0616507716494588
0.14369369369369372,1.0617810464060586
0.14384384384384385,1.0619111560708239
0.143993993993994,1.0620411123654563
0.14414414414414417,1.0621709089644753
0.1442942942942943,1.0623005272447703
0.14444444444444446,1.0624299967375799
0.14459459459459462,1.0625592975417815
0.14474474474474475,1.0626884362509192
0.1448948948948949,1.0628174236214314
0.14504504504504506,1.0629462429041023
0.1451951951951952,1.0630749074612051
0.14534534534534538,1.0632034204382435
0.1454954954954955,1.063331763602266
0.14564564564564567,1.063459964797304
0.14579579579579582,1.0635880093485546
0.14594594594594595,1.0637158980024175
0.1460960960960961,1.0638436439189383
0.14624624624624627,1.0639711870791768
0.1463963963963964,1.0640986053994599
0.14654654654654656,1.0642258576452355
0.14669669669669672,1.0643529568007335
0.14684684684684685,1.0644798983498829
0.14699699699699703,1.064606687385962
0.14714714714714716,1.0647333247705772
0.14729729729729732,1.0648597927342642
0.14744744744744748,1.0649861079631433
0.1475975975975976,1.0651122721242094
0.14774774774774777,1.0652382942578036
0.14789789789789792,1.0653641424198612
0.14804804804804805,1.0654898365245846
0.1481981981981982,1.0656154031998601
0.14834834834834837,1.0657407763717113
0.1484984984984985,1.0658660174616785
0.14864864864864868,1.0659911121769137
0.14879879879879881,1.06611604045047
0.14894894894894894,1.0662408222824857
0.14909909909909913,1.0663654569586642
0.14924924924924926,1.0664899471503075
0.14939939939939942,1.0666142935120928
0.14954954954954958,1.0667384404355387
0.1496996996996997,1.0668624765515096
0.14984984984984986,1.0669863457050568
0.15000000000000002,1.0671100733187393
0.15015015015015015,1.067233652335355
0.1503003003003003,1.0673570702301727
0.15045045045045047,1.0674803675299438
0.1506006006006006,1.067603484094306
0.15075075075075078,1.0677264563423479
0.15090090090090091,1.0678492871818932
0.15105105105105107,1.067971967055584
0.15120120120120123,1.0680945055914743
0.15135135135135136,1.0682168943846497
0.15150150150150152,1.068339130041135
0.15165165165165168,1.068461217379763
0.1518018018018018,1.0685831679245517
0.15195195195195196,1.0687049708650953
0.15210210210210212,1.0688266137012081
0.15225225225225225,1.0689481269650503
0.15240240240240244,1.0690694877446092
0.15255255255255257,1.0691907066937127
0.15270270270270273,1.069311768337787
0.15285285285285288,1.0694327009695999
0.153003003003003,1.0695534928658175
0.15315315315315317,1.0696741512479644
0.15330330330330333,1.069794650360791
0.15345345345345346,1.069915014911929
0.15360360360360362,1.0700352392284704
0.15375375375375377,1.070155318587025
0.1539039039039039,1.070275250279528
0.1540540540540541,1.0703950564328284
0.15420420420420422,1.070514695387091
0.15435435435435435,1.0706342049529878
0.15450450450450454,1.0707535877159455
0.15465465465465467,1.0708728081278234
0.15480480480480482,1.0709918760294128
0.15495495495495498,1.0711108181463413
0.1551051051051051,1.0712296183550467
0.15525525525525527,1.071348275711311
0.15540540540540543,1.0714667978764814
0.15555555555555556,1.071585181350087
0.15570570570570574,1.071703418690931
0.15585585585585587,1.0718215184968536
0.156006006006006,1.0719394884376683
0.1561561561561562,1.0720573043158024
0.15630630630630632,1.072174985295506
0.15645645645645648,1.0722925268491006
0.15660660660660664,1.0724099382211019
0.15675675675675677,1.0725272030686452
0.15690690690690692,1.0726443395713667
0.15705705705705708,1.0727613230269135
0.1572072072072072,1.0728781882669223
0.15735735735735737,1.0729949091139064
0.15750750750750753,1.0731114885118418
0.15765765765765766,1.0732279370677698
0.15780780780780784,1.073344243184868
0.15795795795795797,1.0734604185172951
0.15810810810810813,1.0735764574581406
0.1582582582582583,1.073692363215067
0.15840840840840842,1.0738081545969975
0.15855855855855858,1.0739237649692668
0.15870870870870873,1.0740392555648477
0.15885885885885886,1.074154627743005
0.15900900900900902,1.0742698512656401
0.15915915915915918,1.0743849507664325
0.1593093093093093,1.0744999227228917
0.1594594594594595,1.074614737495037
0.15960960960960963,1.0747294347438594
0.15975975975975978,1.0748440007705797
0.15990990990990994,1.0749584535803278
0.16006006006006007,1.0750727378158313
0.16021021021021023,1.0751868947813472
0.1603603603603604,1.0753009175590764
0.16051051051051052,1.0754148406257036
0.16066066066066068,1.0755286138155415
0.16081081081081083,1.0756422877032905
0.16096096096096096,1.075755793631293
0.16111111111111115,1.0758691826655
0.16126126126126128,1.075982471570354
0.1614114114114114,1.0760956014810537
0.1615615615615616,1.0762085811277278
0.16171171171171173,1.076321471832839
0.16186186186186188,1.076434202176171
0.16201201201201204,1.0765468034617944
0.16216216216216217,1.0766592864404907
0.16231231231231233,1.076771640324099
0.1624624624624625,1.076883865077963
0.16261261261261262,1.076995982612759
0.16276276276276277,1.0771079285345635
0.16291291291291293,1.0772197690327012
0.16306306306306306,1.0773314804470404
0.16321321321321325,1.077443065177898
0.16336336336336338,1.0775545189288396
0.16351351351351354,1.0776658518215307
0.1636636636636637,1.0777770567713199
0.16381381381381382,1.07788813968701
0.16396396396396398,1.0779991041454864
0.16411411411411414,1.0781099077048093
0.16426426426426427,1.0782206031605388
0.16441441441441443,1.078331247305327
0.16456456456456459,1.078441621474129
0.16471471471471472,1.0785519459553994
0.1648648648648649,1.078662144664149
0.16501501501501503,1.0787722132846571
0.1651651651651652,1.0788821647659554
0.16531531531531535,1.0789919878396832
0.16546546546546548,1.079101686900263
0.16561561561561564,1.0792112000212957
0.1657657657657658,1.0793207152416227
0.16591591591591592,1.0794300349777834
0.16606606606606608,1.079539238163387
0.16621621621621624,1.0796483282986207
0.16636636636636637,1.0797572896057235
0.16651651651651656,1.079866123712594
0.16666666666666669,1.0799748347944063
0.16681681681681682,1.0800834198959353
0.166966966966967,1.0801919148425372
0.16711711711711713,1.080300234897777
0.1672672672672673,1.0804084703126353
0.16741741741741745,1.0805165684518445
0.16756756756756758,1.0806245492302906
0.16771771771771773,1.080732432215371
0.1678678678678679,1.0808401541498405
