Omega_b,Omega_cdm,n_s,A_s,h,Omega_k,Db_1,Db_2,Db_3,Db_4,Db_5,Db_6,Db_7,Db_8,Db_9,Db_10,Db_11,Db_12,Db_13,Db_14,Db_15,Db_16
0.02316776281222701,0.11606671093031766,0.9955292446166277,2.0511125177145004e-09,0.6607567462138831,0.13835751675069335,1035.7190142070485,1428.2224513521335,1903.027809625523,2472.622829026744,3128.017714469132,3827.923475465766,4502.24128367027,5066.003111709077,5443.848130839017,5582.355951336625,5453.6518395007715,5074.179408364953,4514.699440177697,3855.478966455624,3168.648493880853,2558.747403299322
0.02062467250507325,0.18647289643995468,0.9410503151081502,1.796231122687459e-09,1.044547667261213,-0.02073751501739024,1059.8461579483483,1445.976818322936,1970.2700397192295,2611.6389048508127,3245.4944400682352,3698.0450333696886,3828.227464234811,3591.3216052084144,3062.3293825582673,2401.6808617515303,1784.6490172782633,1371.8281545651623,1215.8597833723015,1292.8558084441431,1498.3933300587482,1706.1494562866585
0.021092754160054027,0.09566207351163031,0.9644859175011515,1.9000759860500695e-09,1.1183615061454475,-0.15019618496298792,2746.6991111389257,4848.225797547728,5716.819032360567,4389.322511762214,2428.4577884747614,1774.7728285953535,2332.557570917138,2641.78118839506,2148.8756789655304,1686.7530181820855,1924.4465866626053,2374.4668740486436,2230.3011727771477,1536.2107505463362,1012.4567871906625,1016.0026273480785
0.02551041799597442,0.17526023290120069,0.9702184734679759,2.1276107700541615e-09,0.6289656124077737,0.08424053490161898,1103.2239831661882,1488.9334496300514,1963.0750424586365,2550.3604243943314,3225.2109614359047,3910.6004654852627,4498.900444485017,4883.124293151259,4989.754882574728,4791.197016660856,4326.210607098268,3682.757661232001,2968.8568760016146,2307.1985856217607,1791.7020517605883,1475.68096564203
0.029186926125548778,0.06272843461483718,0.9522309586033224,1.7297639539465309e-09,0.30698029808700084,0.160370521992445,1030.211982919394,1497.5898055574626,2060.577934470847,2714.5665082540186,3449.0816329560594,4236.226102273111,5026.008018000895,5756.459714451736,6366.468819089223,6785.819391017741,6970.286493581911,6913.4113248487865,6613.367730391182,6098.6449279386625,5435.002005852531,4674.000057301658
0.01725693393498659,0.13294724938459695,0.9917318179644644,2.4846453191712497e-09,0.9351405166089535,-0.0803392305970192,1520.7418521308057,2291.806774440112,3321.445994972134,4465.828814485489,5399.9670274990885,5792.3860890196665,5495.585696881018,4647.008110629252,3563.102516092284,2642.859162729979,2149.811772486751,2153.769673102107,2490.9240767157203,2902.605129671359,3134.987640110335,3080.8557285849256
0.01768102687317878,0.06813823995180429,0.9591254046559333,1.8629339290782807e-09,0.697792606987059,0.09552770294249058,1122.6823269826332,1582.5437977836268,2134.2062036583993,2770.281341713641,3478.3552604010624,4223.119343790038,4945.846661566907,5572.3424935751,6034.214907365012,6277.708605596344,6262.999002150232,5990.8021207084985,5514.378298533791,4897.602122011315,4195.3027558207505,3510.9414793004457
0.029610561495646833,0.12902288716286422,0.9833717831782997,2.102192201651633e-09,0.9906495613977313,-0.16393201239407063,1909.7942259465713,3313.9436678981747,4936.243520074918,5984.511482484599,5818.782822927554,4539.268503104095,2899.6984357814654,1760.287372483927,1493.7771541692505,1833.8698507313286,2208.6470390132295,2230.301610169829,1944.3862515843225,1693.773354916753,1764.4102886393555,2133.473406788123
0.0257898506289348,0.09138989052735269,0.9432339711487293,1.5012752218171955e-09,0.8347776372916995,-0.09316706471145153,1197.9214142066864,1910.558843059139,2819.9732463592327,3798.293003520744,4607.515571546586,5002.603002932726,4855.0744698177705,4217.990012458607,3290.966578304776,2358.2434938505944,1666.944985662599,1344.7463152521148,1374.5718155469078,1612.7197665477133,1876.833984033803,2011.4220385302754
0.021371728777885436,0.18039530040696267,0.9937559772841632,2.2756945425644518e-09,0.45920041808858514,0.17251971624791623,1054.927451954424,1396.6356552118514,1800.6114585938979,2300.3017084458993,2890.0702017304734,3519.353220892456,4104.106350858751,4550.041823738894,4781.659262556752,4752.299901233498,4463.977884648268,3975.9899851356327,3370.8699075687755,2742.2012668918383,2196.516362074711,1797.663181810981
0.019964838260784747,0.12239396641962232,0.9721915546432137,2.418659586459398e-09,0.37832676367834206,0.0047616869211196955,1270.024019810477,1758.338976846916,2353.4177049487457,3077.20796462579,3902.514429164238,4749.150322336002,5499.183492012032,6032.908183816235,6256.78801892921,6130.955453195192,5682.613912726177,4988.977783638728,4174.080073448126,3371.207651611935,2700.5121774988584,2248.660331797429
0.022507471055723725,0.18338431892916562,0.9629232178814708,1.679401284083724e-09,0.8732989967800675,-0.13558337911963464,1052.7814393513654,1551.425932203383,2233.879140664132,2977.8238160715337,3532.2427268860156,3669.5007912287615,3327.1951678846685,2651.3510253398185,1898.8995806019288,1340.1971294164298,1113.2843666339425,1192.8187610368873,1426.7540087924863,1627.0716683619305,1679.9768802219078,1576.646331405653
0.0263304984010756,0.07100759060122074,0.9899361308291554,2.2171616591513158e-09,1.1981955522671341,-0.008685876429080974,1587.600690901778,2522.5564719147055,3695.0034207846775,5027.154571421884,6333.441928796294,7361.065134214651,7879.860454470727,7763.539646100463,7051.176471689595,5911.931796412527,4606.516080778118,3427.3031308038862,2581.9722947210616,2183.645604371676,2196.3436918292336,2488.5806410050463
0.016275474722497164,0.16012718044221402,0.954436111766845,1.942742368206382e-09,0.5607239110395312,0.12543193623423576,990.7558005593195,1280.9738757062369,1633.7579372308526,2075.864075306853,2596.6322823650285,3144.2503733985154,3638.005348701893,3992.167999196587,4143.95112805826,4062.0533587949426,3759.5633967561116,3302.5115311959125,2777.276023570866,2267.1660208086782,1863.0314079689508,1613.136792380882
0.015104693197645246,0.09706648611463607,0.9870059823803603,1.6889271112158894e-09,1.0734277811832724,0.17504608929157256,878.7746138066244,1108.3223175888727,1394.8685579620324,1730.026707389572,2115.375577922495,2544.522570195123,2998.8960643687183,3448.7174257274437,3856.0055583082017,4184.253428796619,4403.746505017058,4488.2987992185945,4398.193183330567,4175.155212815308,3888.8952822250117,3547.531778007237
0.02749934521503746,0.1674684412777424,0.9475225090980529,2.4633483132347463e-09,0.6890605070628225,-0.05907176956534385,1471.1615992735024,2077.5696333967453,2866.014435134757,3827.3364036445832,4836.335537262739,5688.448666110867,6179.476962628913,6180.259495964037,5690.745037726805,4822.483016138636,3781.23573643997,2795.79213682085,2050.917945627249,1648.4728463731938,1579.395475057416,1755.2093329515167
0.02368227410595864,0.05469803619198502,0.974886399935931,1.9254022063687442e-09,0.4784765901044011,-0.1851849213242531,1515.1236319959178,2476.921220609273,3651.57072953195,4953.829443388642,6193.838508492201,7127.454895131039,7545.8067357749605,7349.510874431275,6590.002549933786,5454.324982939004,4211.628928739067,3130.5895266405532,2407.640976866257,2120.346309669312,2215.9994231966793,2547.981273328604
0.01879176964983344,0.1344792655669153,0.9691346232593059,2.164662419818342e-09,0.7766081353649497,0.055160098522901546,1169.641001548569,1590.6183377366624,2116.5462422901533,2763.2142820997315,3493.9062253467328,4217.08791548268,4812.181003696929,5166.145458133288,5209.126638000471,4932.380928464948,4392.171964286504,3700.528055470553,2989.329730323827,2380.4927388366973,1968.8435333748757,1790.1873641816933
0.02207228514365852,0.08115187748335302,0.9438203545100986,2.0296933818608524e-09,0.9631142618134616,0.12212469018995764,1246.7383526822775,1675.9389644040975,2209.1582383733808,2834.0625070398637,3541.912555238171,4302.151039198371,5061.818056217506,5755.044594268069,6308.35312292178,6661.321660742039,6766.653310904704,6623.245624830283,6248.193674696231,5660.78610820787,4955.786299749161,4227.557846063888
0.025087359552271662,0.15137492204084996,0.9983258432522416,1.755272150039673e-09,0.334432621859014,-0.043562041595578194,860.9238971788661,1196.6675152640878,1606.617253356323,2110.096657840441,2688.4366646089547,3282.4788947152106,3805.516140064684,4172.443261063507,4313.3040740153765,4202.091115015367,3860.878647720322,3346.885445864321,2753.3253471950347,2173.5856853948626,1695.6107023918148,1375.6909555215918
0.028906702436506747,0.11415391271002592,0.9578367960639298,2.3560076970607044e-09,0.6011017707176506,-0.1135488372296095,1543.7710794528068,2328.4121355684483,3338.6277824621534,4528.937177655113,5736.809156399124,6720.382685608545,7251.247123112885,7201.964913194559,6577.347978386752,5530.264564112356,4300.901336903801,3155.834542740626,2304.1455461333394,1856.742546774669,1797.5448554139684,2015.5493331062373
0.018386620371602474,0.1937476830556989,0.9785666428878903,1.6167475134134293e-09,1.0907993593253194,0.045910927280783664,827.5310928487123,1082.8783863420217,1414.6479610512165,1837.620929847629,2311.236144650076,2748.4005792793023,3048.6582525222775,3136.313981632615,2990.523303649609,2644.6486046830537,2186.9332669479377,1728.5259161622605,1362.9878377502434,1156.6495201185803,1123.2645822104973,1222.6627348641516
0.018595575992949306,0.08475350933149459,0.9944285741634666,1.9594908943399787e-09,0.39652653587982056,0.057161976024508454,1023.934663901791,1473.6793787402364,2009.7365020522236,2640.9444736016626,3352.635289798712,4097.868052209539,4800.601427401311,5376.065567270023,5745.131660200802,5849.5798524367065,5684.557192020057,5273.571474931386,4676.215793834776,3989.912101900384,3300.1921473969264,2705.2316407358303
0.028697746424004432,0.14578502452932302,0.9401583977416157,2.2007032455876472e-09,0.9121731354855,-0.17712840400636198,1873.42067813522,3079.557420486787,4580.655846473405,5799.134990673605,6112.646335535913,5342.707043603748,3885.299038499932,2451.0779557832525,1615.4879048120367,1515.7276816054393,1859.2567579310098,2191.6842653752055,2225.6707472553694,1994.051988111324,1753.1579490232432,1750.3448730058617
0.024886159091256556,0.10802434440702201,0.982287139762193,1.6605777582153678e-09,1.151877686753869,-0.05326129533350468,1205.9771715139561,1925.5284524435763,2856.8648054015794,3842.7257342032217,4601.540713690998,4869.632221526584,4545.228752443229,3759.0915807634988,2782.0711991749117,1943.4623769201687,1458.6523937490538,1386.3836548382096,1598.5991867308649,1892.9599303890793,2069.3758849932547,2041.6401247911842
0.022273485995829106,0.19717601430602372,0.9617925909534096,2.4369492502883077e-09,0.5499677315354347,0.18730182833969594,1207.9095884657704,1560.0823111220984,1981.2051896448077,2506.618876902432,3129.0094358049373,3792.6527235020917,4405.571521178314,4865.955410042817,5092.764240402916,5041.153799378413,4713.451047074806,4171.657304831096,3514.740967949706,2837.8722606013516,2250.4818416042604,1828.267149550105
0.018993401499465108,0.10517387874424458,0.9514782441966235,2.259358122944832e-09,0.7362268600612878,0.041760609298944484,1338.502482290203,1868.5254748583277,2526.0949544882146,3317.16378920017,4196.5271819091495,5063.228201254468,5785.844185178972,6237.867032872705,6338.270033316763,6067.220475317447,5478.099712250359,4685.574948885313,3827.7352266787407,3051.952648428824,2472.2862118737585,2148.6353645645986
0.023480642759241162,0.16601736382581295,0.9907264335453511,1.5181457418948413e-09,1.0075314000248907,-0.12414442002773285,1006.5822045981264,1574.356621070967,2327.9586044076514,3061.8398276345783,3463.2363576847774,3334.1632962082517,2743.701982761237,1960.3525851593567,1325.739769757214,1048.6106077841623,1120.060589377026,1362.6111053501281,1551.0858668040082,1561.597514114328,1420.397958130425,1260.8115942945863
0.027290820088237522,0.053806079458445316,0.9654728194884955,2.120603859424591e-09,0.8244613434188068,-0.04409907534718513,1705.232110395875,2774.1097608002333,4086.019601658011,5550.189346862729,6977.153211721356,8107.706257510023,8705.154700709889,8641.820400585813,7928.846936427705,6733.639781236555,5317.850312221475,3976.3479198922482,2948.729706532906,2374.5067361017436,2255.535472195069,2484.686285660851
0.015313217821530997,0.14277940983884038,0.9709893265366554,1.8442323971539735e-09,0.4142004861496389,0.1155330166220665,906.5200283145266,1196.8839717611409,1544.0466743423572,1973.4824722126289,2477.692064092083,3012.0901023185093,3504.9039935117844,3877.8717825363055,4068.8041109281244,4037.0983303575736,3797.583559520029,3397.2570118741032,2902.265336754105,2406.932710482116,1984.6880888181286,1694.4509428455726
0.016015708954073487,0.11912021031603219,0.9665279768779873,1.597985022701323e-09,0.9246523853391408,0.16514674201607704,844.6089493124998,1076.390803446504,1361.8000263426268,1704.2056380891797,2105.085624377997,2547.2601652198487,2994.86463627376,3402.803806465848,3720.0907179708465,3907.1015947171663,3932.543556368759,3802.7764198067425,3540.65819920585,3159.3762611686425,2726.2718206054956,2320.6701533929854
0.026590263778343795,0.18937533381395044,0.9760279202647507,2.3743583960458636e-09,0.3174684293568134,-0.0944853037595749,1196.1011374192974,1613.9282180830726,2129.5856652764114,2772.1185510616406,3513.655190519544,4267.861514209189,4912.95474699589,5331.7571735848405,5438.038177489576,5209.730620968728,4688.418536534036,3968.2348238827562,3179.975718407574,2450.572812026115,1887.90890435279,1548.9338737046105
0.022775049204938114,0.0767337515950203,0.9506583935394882,1.7722037816420197e-09,0.6114453661255538,-0.1737463898956776,1464.8719403929238,2374.9402606802855,3513.4395108484414,4716.330177906226,5683.09005168861,6120.345771821147,5890.055861514286,5068.8881370958115,3929.4442144885065,2827.1952164907398,2055.597901308398,1753.8394469785233,1870.5695285987515,2209.330085747076,2533.7101860917273,2661.898226419255
0.019697260502725838,0.15636868574656548,0.986390033531934,2.0134180737659335e-09,1.1358817524276672,0.09215868562459945,1033.7545436897644,1354.340894407312,1756.6636994763217,2255.8251684265174,2835.12241168083,3433.2151331649798,3961.583054399224,4328.645450937445,4464.446893297866,4343.335540464045,3990.0026814394073,3470.545732856986,2873.695545289952,2313.635949526041,1877.3998301072593,1606.5344027608724
0.021104639237746595,0.059701831080019474,0.9798257474601269,2.18289097212255e-09,1.0551456618122756,0.13690646998584272,1264.6814932442946,1698.8864337113685,2237.410906846797,2854.0785970992506,3541.98500525897,4288.099903701824,5066.203629896207,5836.626737499293,6548.95763505285,7152.425022768842,7601.986215064864,7854.0563571841685,7857.50111236027,7650.492078687569,7290.525972808421,6774.1307322093535
0.02605694067198783,0.13007170786149802,0.955347733926028,1.9065175689756872e-09,0.6501587516628206,-0.0036567028611898533,1124.0721734425524,1597.1847631506325,2195.0548879517114,2920.9131560180613,3716.0577483064553,4466.488030167903,5035.952295397042,5310.99442548367,5232.867414647555,4816.241442026421,4144.956150438581,3350.0758371399365,2578.5416225884733,1956.0466753277244,1562.2966961043376,1416.6131241004523
0.029870814979076385,0.09268639395013453,0.9975921881198883,2.4469508584588767e-09,0.5248769100755453,-0.12674556113779545,1519.6878720690142,2365.5634557641283,3436.906839220345,4698.589077800454,6014.016431081185,7162.922556254021,7917.847189046212,8118.786949359954,7717.526096058922,6805.042279439937,5574.632975949099,4279.809699890556,3159.1655517020076,2387.849749716934,2031.7069714691613,2052.871558129184
0.017420772886835037,0.17242646007798615,0.946838532667607,1.7057365961372852e-09,0.787391609698534,0.007544769719243061,936.0002100255074,1240.863882484037,1637.9305700616542,2139.868549503633,2690.936077420965,3185.1116642789616,3505.3148048368107,3569.8041997413898,3362.2776037741714,2938.877128795697,2403.75348555368,1885.0115685456146,1494.9799418055925,1293.5383260691476,1288.6454569710077,1428.1145994185151
0.01699713754467666,0.0895975300576538,0.9737641697749495,2.0794017631560564e-09,0.5783539066091179,-0.016587242484092712,1218.506843764456,1772.2319823004036,2451.6306879460003,3256.86499566196,4133.416686444882,4970.6171315735855,5631.2710192104005,5996.177749491254,5995.105699746436,5632.486096210134,4984.726102295478,4180.763464432758,3374.5803762483906,2704.50104865661,2268.4086285401527,2102.1870225372204
0.02944672212470323,0.1787540019489825,0.9682650666870176,1.8225682228803634e-09,1.1805655566975473,0.1489531494677067,975.8395521366564,1259.5835029190273,1615.2138053122276,2050.1990024206752,2560.656536126977,3113.0818470388963,3649.7344245199865,4103.078816698576,4405.929396890343,4512.4547153109625,4398.037787419534,4087.547292528765,3625.120854833313,3052.860330521648,2467.3876254548672,1954.022329820986
0.02577796597033739,0.06626748968847096,0.9878941358253359,2.2848054636269807e-09,0.883896890748292,0.01893675178289414,1464.2274579482603,2238.2733625232595,3189.8904117437087,4297.914471875879,5491.567978285487,6643.134004111231,7593.523509266382,8191.789887481081,8340.469466609384,8013.396238519509,7267.979021473439,6235.701575182091,5082.221840063659,3991.7003763085345,3111.6467634780925,2537.434218399218
0.020825206576846538,0.12729404363781216,0.9486267150379717,1.5553204119205475e-09,0.36772886971011753,-0.14037638381123543,889.0246211214535,1236.0238922896351,1671.8820552410803,2205.1570777889297,2798.311118079538,3370.3346934824826,3821.1344895573343,4063.9967653662875,4046.241895780641,3775.0410950068504,3303.7532614688753,2728.1535392275873,2155.9077011957697,1685.4751212194503,1382.079696317349,1267.2772619175712
0.020357552343048153,0.0728096763137728,0.9570624110847711,1.639035594649613e-09,0.4416802858002483,-0.08234106861054898,1059.809305458032,1588.6708677407921,2232.922855688613,2983.27450994589,3789.7973003581255,4558.094521869842,5173.36361110474,5533.175440016824,5571.2209228608,5285.003881871196,4726.914048702019,4000.735098931403,3232.632554003569,2548.005549340269,2042.4319292229336,1766.8056191833111
0.023434883477166296,0.16177820414304733,0.9775835012458265,2.3958691647276283e-09,0.8522977695800364,0.15231394879519938,1217.3246540588505,1594.7217705392882,2055.942866930717,2621.1159086318717,3283.7325236634338,3993.5738052675547,4668.055305660653,5211.401847690607,5536.708236172173,5589.431751002737,5361.584689123717,4888.709367179404,4234.8223852032625,3516.6067949858516,2838.0762182510957,2269.133698171913
0.027102247509174046,0.12425499144010248,0.944829302355647,1.9967875750735402e-09,0.9801615307107567,0.07843010611832141,1201.1073291294385,1645.7984438438957,2207.3925782985675,2888.6684301186983,3657.932360709148,4439.9839911225445,5129.770237384754,5619.026392423399,5826.794301208814,5716.4727576998985,5302.150606056952,4648.086605972935,3868.5949128669995,3083.645698229901,2388.856526192032,1875.4362535046407
0.01652723466977477,0.18510343721136452,0.9990747649036348,2.2262725969776512e-09,0.7082806376740336,-0.16245197393000127,1179.4980898957504,1671.405123108786,2352.6389080428594,3158.386888029054,3867.3915575741003,4226.091271388628,4096.572156625088,3544.059001125459,2776.8962953865453,2085.6043651148257,1680.729428486135,1641.382852746874,1872.4437605851358,2192.6146540207646,2409.6310091058804,2423.3881284064273
0.015827032411471008,0.0577349394094199,0.9421335282362997,2.472276125103235e-09,1.1084294688887892,-0.1120691355317831,4565.444566958259,7852.556367118804,9025.13376797008,6896.449431648614,3945.535302864246,3038.394832240345,3946.451863992128,4407.845852729133,3513.605275799744,2508.6509320087594,2562.4275231588094,3158.1174043681494,3105.085077127141,2251.9380035771283,1480.7633344111084,1382.7091381603464
0.027804177165962757,0.13736510677263142,0.9928642901405692,1.7427891995757818e-09,0.5834716611541807,0.028812898322939873,918.2450850514205,1308.5415176056804,1791.4269237004467,2379.7744875306776,3041.781903569165,3701.7760242007257,4258.052006311332,4613.54144250671,4701.528676714056,4500.991263933453,4052.4996088382018,3434.9593778228204,2754.824662938623,2125.858625164266,1631.9932377903506,1330.0140274191
0.024139103684574365,0.10003415481187404,0.9599916289187967,2.1420550830662253e-09,0.3450306164100766,0.1019185919314623,1180.6936080310193,1657.6304327038972,2233.223040706124,2919.1852449402113,3700.871620015135,4528.436423982845,5320.344603463905,5983.509943182136,6430.725499914125,6592.358494172614,6454.097508450115,6034.263640304559,5386.158143729707,4609.820443747359,3795.9408946690783,3052.004042752704
0.019651404465548694,0.17029420323669914,0.9844980327412486,1.885219609364867e-09,0.952516267262399,-0.03273647166788579,1034.4636331190736,1452.0539689268178,2008.7614644941223,2686.3156756404696,3359.9819465298747,3850.7011764806875,4010.471691234613,3788.0494404589726,3258.713833333406,2580.535245891581,1944.9428413599371,1516.1612052941425,1357.520740255381,1448.1462027477323,1673.8422393943852,1910.065205497283
0.02199634220916778,0.1111084241885692,0.9891836466453969,1.8091342551633714e-09,0.7590878890827297,-0.18997835814952851,1405.028639495995,2327.5690008258503,3488.3799881854366,4528.422800217832,4992.538642427755,4660.047589349868,3700.404607719999,2578.4254028415617,1775.4652349409773,1532.5278880298358,1757.5949863420392,2130.922364378839,2331.1466025531263,2226.4102713904954,1917.9102350132941,1635.681821128108
0.0246085577365011,0.19085325654596091,0.953430954888463,2.0386212104931472e-09,0.49599683638662095,0.06933482661843299,1065.0994062818338,1411.9227301753942,1837.9735487763,2370.6185034237965,2986.4646772522383,3612.3720566107445,4145.334491611754,4485.497100513537,4564.164753429746,4359.699925511243,3913.9651197774383,3308.788500659543,2651.0908438975935,2055.0539993975676,1601.3764103539158,1340.8497642804784
0.0282722802227363,0.0781927940901369,0.9731786868534982,1.5765649331733585e-09,0.67857237579301,0.19856687635183334,872.5299728889413,1203.516632065462,1609.118713955285,2083.211291394378,2622.795212691068,3211.556787294064,3818.8709608287427,4404.521699216253,4917.613388511967,5312.973678777843,5550.286023748001,5611.592885718975,5484.047576010893,5166.313223324852,4723.620091929851,4198.181837311824
0.0181696517765522,0.14855774538591504,0.9636942984908818,2.333400377072394e-09,1.083915912453085,-0.06697346642613411,1497.249106018873,2223.1555725605426,3207.0747058069887,4276.4977055508,5084.858185576628,5314.842783495715,4870.492036960207,3953.900838929975,2919.2356628970097,2151.2940324694932,1847.6766866555351,1992.5999479344991,2358.7819762008744,2683.6001399527445,2767.042079965116,2592.3747139885527
0.018051446531899273,0.053217835677787664,0.9707349534891545,1.7420249758288264e-09,0.9060747762210666,-0.1547278590500355,3293.6627325766876,5707.73197702389,6523.036152045026,4912.2205729766965,2746.8193741522973,2118.667158204165,2793.009178950422,3095.7352480392965,2424.1926636379994,1736.8606351250926,1840.5750408553781,2279.5391385098173,2191.28754785479,1544.2822201649908,1023.8703928394552,1009.5970623966634
0.028156335828825832,0.14218662334606053,0.965244081094861,2.4812794337049127e-09,0.3885607422329485,0.08563996404409407,1317.4125537392463,1820.9909916395075,2434.5371768467676,3181.6167979934944,4040.904102453698,4940.095472206363,5768.457961587405,6406.326367071575,6752.633377148277,6745.137578324228,6388.612587811187,5736.811006753193,4887.221855932903,3972.8157616753174,3111.6719969650194,2415.9657987560117
0.024490355788730087,0.10459024892188609,0.9923723510466516,1.8801264194771648e-09,0.5438695902004838,0.15862816348671915,958.9408363322025,1339.8130370703261,1798.258931722028,2343.7813912596916,2969.2552847912007,3641.0618690015913,4299.7255985518705,4871.233986376616,5288.002830771222,5494.340457466696,5451.8295725603375,5171.2888580273975,4705.500834530686,4102.24950365415,3438.188466799928,2808.7416951250343
0.021880401559174062,0.16543827392160892,0.9530985268205404,2.1545342961326243e-09,1.143911681883037,-0.07546691596508026,1444.7289422648373,2166.0588899625327,3143.028567902397,4163.590571832767,4854.147267080482,4915.234061463881,4314.916893161702,3322.3265648216584,2324.1961131025782,1682.907924418016,1522.3323281591563,1740.540700235228,2074.910811437918,2279.9358936813132,2243.991235964736,2026.3754841187301
0.019535945774987337,0.10625968319363893,0.9615341552533209,2.0398123227059843e-09,1.0137379461899398,-0.1455686841160059,2041.5029200088459,3553.734640587305,5106.21913427912,5720.514461143373,4959.72444791728,3409.527547467454,2157.869459812833,1862.1772266071857,2300.401507445328,2739.605788541385,2668.7958924962945,2196.4459277756773,1820.915493636751,1887.3163570565596,2271.7581339153403,2542.73760449917
0.024020412736572322,0.1954158952459693,0.9820616629347205,1.8005578350275755e-09,0.7440811676904558,0.013868083432316769,926.1706370529128,1258.9510553168175,1680.3214209561402,2207.800954751118,2793.193194048949,3336.640427897302,3719.880550626675,3851.322675088049,3696.6268881222677,3291.4814158821023,2727.095114774061,2127.1537055071026,1613.372424092799,1268.9179912965444,1128.2047221398807,1166.8742021921348
0.027688721772283313,0.08300254470668733,0.9418084923364222,2.3380669169127943e-09,0.4204068143852055,0.1432298313826323,1396.177738384141,1975.9779388960953,2680.335474034974,3510.275875291305,4449.637748064557,5449.518756404006,6429.849397969463,7292.36232737104,7944.383662518963,8303.237909699685,8318.300707486664,7998.572706249022,7385.944928631294,6538.440117511966,5573.5514131374075,4589.327070467853
