Omega_b,Omega_cdm,n_s,A_s,h,Omega_k,Db_1,Db_2,Db_3,Db_4,Db_5,Db_6,Db_7,Db_8,Db_9,Db_10,Db_11,Db_12,Db_13,Db_14,Db_15,Db_16
0.01567304582800716,0.17954093664884568,0.9896235532313585,2.4918356128036977e-09,0.4546430055052042,0.09616702571511271,1144.000090675786,1488.9382418329894,1901.6615764966164,2424.7023922198637,3045.5864239868633,3695.6197459945533,4269.301731983358,4658.735169457041,4787.898612052113,4628.572846054068,4219.724984077634,3647.5765663147404,3023.5545078009586,2469.501407825568,2072.4817587422767,1883.1558532296829
0.017867475072853266,0.08844202561303974,0.9803963903337717,2.3564846459776163e-09,0.3037084984593093,0.10639029778540138,1223.2498797838068,1721.9868045353894,2312.3870879064652,3007.074403812156,3796.8604143685784,4639.2806571075125,5459.574622068176,6168.379896163718,6678.039169375156,6913.858324547544,6854.508049547908,6508.734851904003,5920.760953887275,5184.527491768571,4387.12325964694,3638.2978977424395
0.022750051030889153,0.19378237170167267,0.9645436875894665,1.9470828324556352e-09,1.0479310803115367,-0.04449426271021367,1132.8104138334195,1593.1929900008117,2219.4941130675315,2964.4814634366553,3658.710703309663,4085.4857500739354,4095.953783201149,3685.4740137051017,2992.718855072471,2225.9293760270875,1617.3464151361923,1290.362636917715,1269.6950216015628,1453.0131177982894,1693.8925409922422,1857.9743327407905
0.027427776739932595,0.0869148294441402,0.9966352360136806,2.074842685833573e-09,0.8372679149731994,-0.11519236005842687,1631.9335522564133,2731.116909817572,4119.994198775473,5542.07815107845,6573.348205825139,6848.9972213443225,6276.704159453889,5062.793625481668,3646.995554011292,2491.3057553436283,1883.960453697868,1856.0318645662023,2196.4754414363656,2590.534347540607,2780.4761151680555,2665.879888036334
0.02066471563652158,0.13201462072320286,0.9524870160780846,1.727027252316475e-09,0.5720490214414895,0.02786907888948917,966.2211019293973,1326.7031381419627,1774.8955939596876,2324.065339301767,2941.943084414124,3552.6256554723436,4055.5332825227983,4357.699406424188,4400.058397635041,4171.5297433782525,3721.3963360932507,3134.6872699585374,2519.5303588488187,1983.5153298134467,1600.495350561004,1411.8581319926475
0.0218281111959368,0.12300343248061837,0.9937350367754698,1.876634584739804e-09,0.8692300412803888,0.051419010385870934,1003.3788746052513,1407.7798039946008,1912.2727341133768,2525.296968936484,3211.5808657900025,3889.468255394214,4451.023947823086,4794.386460586522,4854.838033376738,4619.312459969388,4132.188440981669,3491.8473939876126,2816.641540048938,2216.4488317789837,1785.2534679641958,1563.5124038316446
0.026263780142180622,0.16744218859821558,0.9478873694315553,2.2865835055708886e-09,0.7090583114884793,-0.18832668624818327,1522.2891378163147,2269.478384106309,3276.879994905251,4397.878565436319,5308.395073384604,5684.387934784504,5379.1699711068795,4503.7024548614445,3358.7044593205605,2320.076004752279,1667.6417416292222,1485.0586508086803,1668.101257037302,1984.8232966709656,2218.9143397514417,2247.221045383074
0.023459817264229056,0.05120028587989509,0.9832967612333595,1.6562719214707612e-09,0.4976267502643168,-0.07074958942830564,1133.1799465578988,1794.9640244022546,2590.9516214908913,3496.9577511720045,4454.477456985136,5355.066536614462,6074.647258252878,6496.929643930343,6551.956561967575,6232.401249638138,5594.941450311333,4751.799120169754,3842.9411815674403,3011.1878108140404,2369.1580787251633,1984.0820800449908
0.017158309877850116,0.157200245000422,0.969143505897373,2.004760347306728e-09,1.1350447917357087,0.18306009732186795,1029.3225862575614,1256.0998503519522,1539.6528856976083,1886.6949400894512,2301.769516331443,2770.347614765535,3253.2972181029127,3697.4852177803496,4047.213631222283,4256.503447919839,4293.904985860753,4136.037749431808,3829.980285840801,3438.5683269074343,2981.0575787811517,2506.3486229046994
0.016836870764382183,0.07488946216180921,0.9408734010718762,2.154748609289527e-09,1.0012137022800742,0.019839026033878326,1485.3588848108066,2160.36221869122,2988.9883503393007,3950.9117536681856,4972.713655318017,5922.920052730065,6647.404763567388,7011.906185411648,6949.5836619808015,6476.732590384034,5687.736548801015,4738.584646654376,3803.731221573021,3039.791335283555,2551.9254220781045,2372.3555071339406
0.02507380921393633,0.14287730739451948,0.9867231285758317,1.557297494262457e-09,0.36597914155572653,-0.13260119482874871,814.9081392669832,1148.9054166331073,1565.2042972999675,2076.116153177256,2650.0806815208193,3213.6435637613026,3671.539071202096,3938.7425156646195,3957.7816640073297,3727.457206253529,3290.7442505586005,2733.0253881537533,2156.4860496215297,1657.5318527648799,1307.472484053227,1135.9620184662226
0.02974744433071464,0.09973510401323438,0.9620958879962563,2.437376668676734e-09,0.632782658189535,-0.0017428480088710896,1506.6469240917136,2225.4377170173084,3125.741117436075,4201.013768986184,5377.198838115076,6512.87357874203,7433.209838853862,7979.975568961857,8054.096982339704,7639.053126782943,6810.481139177906,5713.431206565805,4533.373952165459,3455.080443990218,2621.938411608441,2117.2859877717465
0.019630018947646023,0.18130823061801493,0.9762452521175146,1.7763898633420468e-09,0.789013101439923,0.13976136296987535,874.9458582868381,1128.1805456564584,1436.3142842241969,1821.7873282768398,2276.9346708408675,2758.7053596075043,3197.726284603564,3517.8078210895587,3662.1964289957523,3604.3161181736577,3347.712041377697,2939.2335601688783,2463.4276950219464,2000.6824532144865,1609.9483020723437,1354.0152833361135
0.019245301927439867,0.07132175341248513,0.9924969459697605,1.7462944518774747e-09,0.3289938077330589,0.17815608344972134,900.337646198302,1290.773745387164,1750.3292532159228,2280.7316100662542,2877.6781754798812,3519.856092954255,4166.285658835766,4761.579746637861,5252.866329087479,5580.28282952096,5701.405999004249,5617.621692375242,5339.307887300833,4886.347221562988,4330.049322318377,3721.7415312143553
0.029809638345614075,0.13473080410622063,0.9463567745685577,2.0868483521044256e-09,1.078929231595248,-0.06627263091504573,1540.1867046451237,2392.058227473017,3514.1998330735973,4730.898622474492,5707.750947329594,6115.183395964994,5798.832451629304,4877.447684992717,3645.887214223473,2497.1953770564705,1721.2814379891183,1441.7514263398705,1559.4354152081671,1866.070100743948,2119.495849499843,2186.4666217558624
0.025114282728172836,0.10330282226204873,0.9704722286574542,1.966420603916049e-09,0.812895840872079,-0.19948098622262478,1883.9649319013656,3266.5000414995357,4849.998580582622,5893.394851617003,5790.333117515568,4610.799419320887,3049.3745846975266,1932.2953783038802,1655.8915693608246,2005.5891748589518,2428.0126464899226,2491.1126811668105,2172.301725461122,1786.9681753747402,1676.0337780180234,1920.2951728782405
0.016415795478969812,0.18945471658371393,0.9566114916838705,2.368434999138117e-09,0.5402062995359301,0.0621458735316992,1182.258450935783,1518.848153678976,1934.9303721066294,2469.404632612529,3096.077977160186,3728.923272880358,4249.289591249504,4547.015461966652,4557.545183538286,4277.640904891105,3772.2347028041063,3151.0289565759285,2541.493777095878,2059.2763392114875,1775.180920975387,1709.9950998433683
0.017088562734425067,0.11712286439724268,0.9533609055913984,2.4725896213203668e-09,0.6889366158284247,0.14745500534772876,1343.1229013602021,1768.4333930668367,2285.769796364987,2909.6603102561635,3632.931007382669,4410.001588645359,5161.633832374021,5790.841070494678,6210.794316325593,6361.1691392575885,6216.013964701932,5793.015083502167,5168.803890396913,4447.678243414742,3709.4064007597767,3061.1135158898096
0.02385162964928895,0.16628689048811796,0.9995040522329509,1.8195374310016632e-09,0.9576574014499784,-0.009668233245611196,980.5012722166431,1393.2762026223957,1929.9373700913509,2585.625857557837,3269.474331546992,3833.882805115622,4134.4183775888505,4087.8066756585504,3706.857765316525,3094.330770042561,2399.6640071988713,1793.0656529949117,1390.5338481105935,1238.6239529081945,1307.9280653467047,1501.7588517796435
0.026677760062739253,0.057080846698954704,0.9636707779765129,2.189725050702691e-09,1.1700783859938382,-0.13115783855319024,5948.036632311871,8825.08601548318,6506.556601694461,2866.189088750346,2665.709963693286,3496.3696143676225,2614.67101394296,1971.1777139177595,2648.022704018044,2669.994844016264,1602.7814654574001,1122.009699716655,1403.9737521821266,1282.8955427921567,808.0753791986263,745.1259529175121
0.021795190810225903,0.15835554478690028,0.9775267086550593,1.6002085506916046e-09,0.4223539120517671,0.01816354542970658,806.3035977051411,1094.487636463265,1447.126958296781,1884.0641574145052,2386.23825992459,2896.937282163184,3334.527106122869,3621.5745574729235,3699.150284102457,3551.8298710251256,3211.4010262762527,2738.722163659159,2223.8353974002175,1753.4812010724572,1397.1824081315021,1197.551916994303
0.021085818191058932,0.0965873347595334,0.9662783522345125,1.7649258393794298e-09,1.0251746071502565,0.09161086454987527,1020.480955897513,1392.315205670188,1853.7104494670364,2402.8419571204217,3026.5038280023114,3681.218058245511,4300.703951975379,4809.07924166025,5134.843246802139,5230.962669548302,5084.820627459625,4720.899714203478,4180.787240310057,3550.587961269684,2934.7023036060123,2388.5906401703883
0.027387333177030085,0.19735120194964112,0.9824192100577056,2.417552508413792e-09,0.3982897077687084,-0.15438561588525773,1239.6733919129424,1701.3830877154226,2282.56442666479,3007.9255226545506,3822.7192687934034,4602.457168831348,5193.7719813460435,5467.581430344612,5359.340389785054,4888.438279465775,4153.506974577563,3304.8260693029924,2503.867267063828,1884.0766164249665,1520.496318619972,1419.5133588864062
0.02268782617058605,0.07876950968056917,0.9507533885538577,1.545781971886754e-09,0.6079634497873485,-0.08602541536092759,1094.0956391865325,1681.7442845137377,2416.1277914620828,3260.474815041734,4111.263405870271,4812.8738630675325,5216.743670449361,5232.103548034218,4855.27654474858,4176.528577899284,3350.2410319116893,2553.7211064159637,1937.1915497554064,1589.9987198583235,1520.2924258142582,1665.611688216062
0.01825216571800411,0.1284458066802472,0.9946116080507637,2.134991206228733e-09,0.7576020374894141,0.1740320987999439,1037.8163988469219,1366.3582496578176,1761.3717597546672,2236.833518207429,2793.338077965742,3401.3858149501752,4005.1597892120294,4534.44621053706,4916.83540258227,5098.531414328933,5055.157483375279,4795.748524120889,4347.054520860264,3786.4207616207914,3209.342307168156,2667.3271187044043
0.015705936262384056,0.0649039423558861,0.9753649550303817,2.016184514388442e-09,0.8936373210512101,0.035910573974251736,1268.6242896003994,1859.4111016623742,2568.316510291351,3383.5733762258124,4268.705494108287,5146.315247132753,5909.973991922047,6450.120887901401,6684.835391415821,6577.65165261183,6145.514199087015,5467.622091358468,4662.112391972629,3845.515612383227,3145.0562725085015,2647.6602092887774
0.025823369245044886,0.1517134469933808,0.9592188327014446,1.6760595850646496e-09,0.7409362357109784,-0.12278200425207615,1069.8396261736232,1586.4188817950087,2272.943986201154,3066.8210753093613,3792.9916355865676,4239.327748638424,4259.47333986286,3849.89005031552,3131.649609624664,2325.8834188922506,1647.110777435825,1248.9115790059611,1156.9908372236418,1298.8116002197323,1527.9834084846373,1709.9670877013496
0.02864632146432996,0.11091096163727344,0.987604276817292,2.2980782445520163e-09,0.4723748998716473,-0.04270305372774602,1285.6679659011054,1889.8935188058872,2641.168988538981,3545.8726805324795,4549.271874252799,5535.171318294916,6354.144923866626,6867.5504002647485,6980.1099293178795,6670.556384034587,5995.712959514873,5073.323333368505,4063.9785032617406,3125.0495463221837,2389.532853216218,1932.6649183053012
0.020409391508437694,0.17366155209019782,0.9437494907714427,1.896366935223341e-09,1.104080102685839,0.10505055822432041,1047.4355929805847,1331.2738371184569,1693.0259385309366,2147.4713853482112,2678.832844269786,3229.0594203264386,3714.6372605407396,4049.394737468335,4167.840345319156,4046.6988810393977,3709.0714291271065,3215.7592874959623,2649.596695535363,2118.0908748527972,1701.2800097727134,1436.2834095047085
0.019874896248802544,0.11403949400410057,0.9846937203407288,2.2263113372027875e-09,0.5638698874041438,-0.1005454495549202,1286.0891396667778,1889.1911223541324,2657.438863234002,3575.576608078452,4532.706199291563,5343.743844159874,5824.385642987644,5860.468886370625,5443.289469921582,4681.379162645256,3762.797001237412,2899.276405886361,2267.227781553634,1959.867967957386,1972.04834675301,2210.5406417310746
0.02856604357715696,0.17755958368070424,0.9686693633720278,1.565812861546874e-09,0.8580890377052128,0.03783154264092445,864.44314701322,1194.1435914596418,1612.2817027620536,2128.5877458260907,2701.4670233282736,3244.6404382305363,3653.9212015671983,3841.7225543600875,3765.530410410901,3435.891640841302,2923.5949789326405,2328.5343394851047,1761.2724819525295,1316.6407941807824,1044.5525402103858,955.1741873132122
0.025772845074534416,0.061610157694667586,0.9932745959796011,2.4434505812823772e-09,1.0411758656613528,0.12181845977902411,1383.028150278377,1921.7274021859976,2586.9956961031944,3356.620807396888,4220.468317227843,5156.322597127828,6119.394922865504,7048.169919410197,7872.376461081212,8523.41084063334,8940.182830601325,9064.16301180481,8911.382725261437,8516.7500004968,7875.752814168508,7044.608164456817
0.015201196563430129,0.14794404436834158,0.9492998756282031,1.846487795934081e-09,0.32596040368080137,-0.033750550448894495,958.8228931197783,1258.070259465061,1626.776107750726,2089.1979172344754,2627.92553041718,3181.8531158398105,3661.908838469084,3983.040881943313,4080.515237822888,3937.4687567561555,3586.7387961072195,3096.584559506796,2565.3971096803843,2086.081887828039,1737.2518023479488,1559.5679701387464
0.018333362736739217,0.08495190716348588,0.9606950090639292,1.9925698712468146e-09,0.46018972909078,-0.1687701527029276,1310.8286347829335,1978.875480704421,2814.578427371205,3785.328012552253,4773.449981077159,5596.1331357363015,6074.715720984831,6101.44086192974,5671.219167630084,4893.926972486151,3953.6182875079617,3063.342670917732,2398.3109103904962,2058.0196845545797,2042.990345635216,2268.247804679189
0.023223240505903957,0.13400493897497656,0.9767232572473585,2.3405700642615557e-09,1.172315227612853,0.0819107387214899,1287.856858650182,1733.5442573136331,2295.490027964011,2981.503595644919,3765.1474591275633,4568.770128480873,5282.820233456716,5792.971463533365,6009.593178449002,5892.2336769789745,5463.171140951807,4799.071244004059,4001.9269989580234,3210.669147267108,2545.5909803531326,2074.6871909723336
0.027892992007546125,0.09057043767534198,0.9413358161970973,1.7126998379826546e-09,0.9338564308360218,0.15261640585958958,1039.2184609143633,1387.9886990761577,1825.361815122012,2342.9477276914004,2933.8107365007118,3576.7037067932615,4229.869930359019,4839.465565947625,5348.133100573007,5704.412303231494,5862.052906445031,5801.055949941347,5549.394200317656,5121.28793311129,4538.818870330436,3898.2915209374255
0.021137261437252162,0.19166318811476235,0.9853084763884544,2.1221605259925127e-09,0.6444850497879088,-0.0902565035969019,1103.139665220645,1520.2206350605736,2066.8305073592564,2746.1842401659637,3460.4176382515034,4043.207739441849,4333.377004641171,4248.685255705694,3812.539344675718,3143.4056892485455,2426.3089258392906,1831.1169546515457,1482.5029591745715,1404.5264010616854,1544.8560157200955,1787.7573326648637
0.022301307823508976,0.05390591183677316,0.9440605205111205,2.2702714800834657e-09,0.7973057180643082,-0.014049061760306347,1751.4813654566303,2722.9999373544238,3894.8048658585017,5219.57555207563,6584.820839940895,7811.414764185588,8700.688277480056,9093.198059672917,8919.202453382723,8211.103141697085,7106.488206477734,5810.471108445203,4549.705601657542,3523.447370117738,2858.733510041069,2596.6274100621476
0.0267296606535092,0.15448553361929956,0.9900837332941592,1.9219678435474633e-09,0.6120677257888019,0.12589570246636866,962.363770254552,1318.417150247091,1750.5258528470022,2277.963006661078,2887.455698039911,3527.1362873965004,4115.746124518686,4564.008470300955,4800.521229350422,4781.624526126688,4503.526258251999,4018.5832270228752,3408.770793690903,2755.716708286422,2163.30598084168,1702.0679626126332
0.02393237021751702,0.12042524972930552,0.957970247529447,2.0521690249443056e-09,0.37262124912813305,0.008314063772559166,1133.2645485105754,1579.9700886138746,2127.768150548478,2791.486729947339,3545.560717073717,4320.2553639073185,5012.942738745794,5519.450312227919,5753.4268071762,5674.547000615201,5299.514635109672,4686.621782575649,3939.891615832433,3173.1820664810384,2496.24012678774,1994.3392597668108
0.017623517992906273,0.1699928323272616,0.9719479431211948,1.6422790084034204e-09,0.9788551239296792,-0.1456856068223715,1090.1213494227309,1681.4885634429663,2469.544534803004,3168.9258605890705,3416.1587451128025,3073.0751287207668,2345.629248933612,1625.6740117386978,1249.7001620783656,1296.2327819722004,1576.9371801711352,1809.9183613148416,1817.2124775458503,1621.5728234316955,1402.3818686937857,1340.0273910066862
0.01636481401976198,0.09703854615800084,0.9980500774085521,1.510834101587534e-09,1.1293914520181714,-0.05727455243468285,1070.7128585609312,1715.2678342325833,2539.454961647337,3378.395462906674,3957.1069242814733,4051.23137368074,3630.644010112074,2888.8303151014125,2121.4146577817437,1614.629562683521,1488.184526001135,1676.44826336214,1981.9553282765476,2186.712423058964,2173.0027072986913,1951.4142111738493
0.024609084790572524,0.18403232302516703,0.9520243471488357,2.171639485284686e-09,0.5192162873223424,0.1949756845831871,1118.5371216340357,1460.6108304372176,1872.2252912412278,2380.9869502191623,2979.4283724207053,3618.0694166376625,4215.261196194595,4678.845435932077,4933.458173071463,4931.22976773128,4664.406939525572,4182.695262796139,3569.5056197955405,2905.902610335572,2296.9174516478242,1819.22378124577
0.029275602218694984,0.07745825941674411,0.9799181816913187,1.7916940487921239e-09,0.7015347328037023,0.06411279588937757,1062.3633969452114,1566.1737441752,2185.9577439026407,2917.4363201918627,3734.201103285214,4576.361821652725,5356.974838896574,5979.880857487981,6364.11343616819,6453.017793465986,6227.6827093523525,5728.112027501937,5029.6930557285505,4212.9882018105045,3396.7217773624084,2673.6277209995906
0.01916548043489456,0.1403175910934806,0.9659448346309364,2.3890819977968934e-09,0.888956209179014,-0.17719234749674798,1832.961543098466,2976.882409218328,4400.541819074788,5490.356666958269,5631.3550062306385,4747.333887578336,3373.173217594682,2270.160725706148,1905.925261937946,2201.2193136773626,2683.2522787042208,2881.3094093608106,2657.8902900225057,2245.9571166517144,2008.8212655644109,2136.366679919888
0.018987730108201505,0.058209582697600126,0.9784420596435666,1.9349424904212356e-09,1.083113236259669,-0.09524509198963643,2465.408941431247,4406.812483797276,6274.402794179038,7022.869825212785,6178.458629597931,4353.711487760812,2756.7679732205916,2218.9430499212694,2632.472609822371,3216.035449587716,3273.0053224112535,2735.536829406809,2088.8549272196187,1845.200169513582,2091.4867637119014,2472.825768723998
0.02910527714062482,0.15955711198039355,0.9627115867286921,2.2751304330304265e-09,0.3402128711342811,0.15720197148621085,1180.4477223990243,1604.357288043935,2116.7424192206477,2742.228343726828,3469.0721791024566,4242.626480962863,4973.270921519402,5560.893066448093,5916.430401883489,5975.820640519959,5734.622561974553,5227.513181333854,4523.871873929798,3734.9732718887667,2957.8751882331508,2293.9284753043808
0.024427943928167224,0.11597537053748967,0.9985897312127053,1.6531078880652785e-09,0.5499971402809023,0.07711844332516193,846.474004096004,1200.8049619776557,1631.4588860228134,2150.7317191956354,2741.9325093236494,3354.317885045517,3912.5836475911547,4336.075160713934,4559.61107465406,4537.800357208501,4281.423600519697,3835.394335371498,3262.8490590494052,2661.1180529048356,2112.519613662903,1683.7584470863824
0.01619089813437313,0.16506803226657213,0.9543192957527935,2.0547563256695867e-09,0.8156516228802502,-0.16438049860298634,1310.3272522334264,1935.2964066479,2797.6101992013964,3689.8334148779722,4249.707445119524,4214.546810025155,3618.8361447332986,2739.664549664763,1977.5973194765768,1611.699265278618,1682.8667300527866,2008.4606437452471,2307.584022085371,2384.393794528245,2208.6524082011133,1917.9753510800886
0.017805111925117672,0.10210983841679991,0.9556976141221821,2.1589184431359173e-09,0.9481703476980328,-0.026067453622817982,1422.9188707409385,2102.5247122782353,2974.6200414575324,3989.5340176341924,4983.927510385388,5730.772108769373,6036.126802292898,5817.1998996297725,5147.446960920849,4208.250878729671,3249.2457694615423,2503.575185154699,2104.9348481772668,2077.0311765130755,2315.6755637126853,2665.434549989255
0.02410674096085131,0.18833570778369907,0.9714301467500627,1.5062327170744539e-09,0.6864847281016409,0.11368351206183436,762.8235028109902,1009.0182627201149,1310.20843788132,1685.1907323149537,2120.8867517880544,2570.0734434097476,2962.8491006940617,3228.0608411786798,3317.0562205474375,3207.787181407654,2914.630932596035,2499.458706240841,2037.6497789215393,1596.745059544575,1251.1596087589355,1036.2506814915243
0.026906948969699442,0.07253317325375974,0.9472716820985079,2.37799936812371e-09,0.4178146219812333,0.045318733900785446,1478.8245375127726,2161.8386917926505,2991.091955389995,3963.191368807306,5047.2409835851395,6171.753237921866,7229.359470084138,8100.487803253348,8675.527697299323,8873.22213449419,8674.387148777212,8103.270965504247,7233.517300570562,6187.261431532216,5084.81184282949,4064.7552046492037
0.022471172679215667,0.13586742579936983,0.9915382267907262,1.788849332369864e-09,1.1585039298981428,-0.10848411023616791,1391.3547174924906,2320.1181035218196,3458.131478835643,4315.766959963838,4411.712060960904,3692.535150479697,2584.696497056332,1689.2673580164774,1373.25569025982,1577.3461787321985,1936.4098169386843,2086.8740063461632,1926.9829523077767,1639.1972308956047,1494.8967623386038,1626.51358996264
0.021307970071211456,0.10969952391460538,0.942789294142276,1.5762851936742664e-09,0.3869332616217434,-0.18174069300293924,970.0823286645825,1389.7046913005674,1920.2845134259921,2557.4985723575933,3246.0987783288106,3879.9425100360318,4341.87181842805,4535.17838548443,4419.71173068756,4020.468763910968,3423.083997228725,2749.380080666039,2128.658012085453,1663.9934371636582,1412.5947440027903,1374.13897992271
0.028070923830382524,0.17252494827844206,0.988520453479141,2.2292782971635462e-09,1.0208533270284532,0.06913702487945556,1178.800878682771,1615.211869669134,2164.7261046765148,2842.4589601661783,3608.427343756623,4365.579993635114,4985.974759367826,5350.447532366671,5383.742717453078,5075.734520304905,4482.611248402781,3717.4208720118654,2921.6848866305277,2221.1391323265557,1714.352736607834,1447.5002317421493
0.023396767470985652,0.06609690831974149,0.960179830417037,1.8590868217870593e-09,0.7549287065863608,0.1906220525503159,1081.516286092184,1459.2341985808177,1923.7844134965276,2459.6992423182337,3061.612911278546,3718.150483170951,4402.5433963291125,5076.340630142952,5694.096307050866,6209.200743502776,6574.213487659207,6747.790750951382,6739.461115596962,6551.416814035785,6162.611972378475,5632.127696142616
0.01851431316230446,0.15283247367478908,0.9744477484002709,2.4486624905839562e-09,0.5982549528591334,-0.05244465544819832,1305.8789717646075,1803.848697065274,2441.348946898903,3232.156066092695,4091.202078587139,4858.018628419054,5357.611585967307,5466.586648715177,5162.291873487565,4520.881853571767,3701.114275689321,2898.626188479729,2278.6370596032543,1947.3255816889098,1913.174765789474,2109.9865459223943
0.015027209375984967,0.07991698565892875,0.9955721909180284,2.329863085411489e-09,0.74347057454288,-0.1375638406723738,1804.0030246388746,2970.985814985867,4417.2633967349075,5826.9968220492065,6716.01018717114,6735.0394316321235,5900.218316118978,4586.720295256556,3343.620766656584,2619.591251735191,2557.330004052449,2967.699433842915,3474.6753421657563,3724.6312737389467,3564.098250257864,3091.05648252586
0.025591432638466357,0.12966468278318644,0.9498366826027631,1.9893721686676144e-09,0.9032067186199129,0.0006193529814481624,1238.6180423362903,1773.5224299766928,2462.408998742138,3292.3127959477824,4168.446720751287,4935.849826603657,5430.095716593528,5534.212297309804,5224.713652822512,4572.564121137358,3719.2152016216323,2849.3456432162384,2127.9837989568605,1664.8534345877674,1494.4277879832011,1568.5164739229244
0.028395789801143108,0.09545858087949455,0.9814594282768666,2.109796061180532e-09,1.1155171760357916,0.1338231306523085,1174.0458057927426,1582.8255826729946,2094.733461772135,2701.612939121143,3396.410026664821,4153.951663757231,4924.299417206471,5641.968477446532,6237.24843596667,6648.2881284404175,6823.032813410404,6729.325193147252,6406.17275051874,5892.97267225129,5205.384782865744,4435.9961677508345
0.01969741749577224,0.1961496526375413,0.9671940282173455,1.7077187644317746e-09,0.47677691448479886,-0.02154905311763286,854.0555597250781,1123.771207728361,1460.7861473931264,1890.041620835076,2382.29956208708,2861.819193000959,3230.9852098454558,3408.450301520689,3350.24590591857,3070.2027462587794,2631.7464992874134,2130.220327421312,1669.9862931217638,1331.5669393811827,1161.359473339131,1155.824668926701
